"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","TARGET_FLAG_Full","TARGET_FLAG_Transform_Model","TARGET_FLAG_Transform_Model_Step","TARGET_AMT_Full","TARGET_AMT_Full_Flag1","TARGET_AMT_Step","TARGET_AMT_Step_Flag1","TARGET_AMT_Xmodel","TARGET_AMT_xModel_onlyFlag1"
"512","0",NA,0,34,1,10,74356,"No",233461,"Yes","z_F","Bachelors","Manager",41,"Private",1500,13,"z_SUV","no",5926,2,"No",8,13,"Highly_Urban/ Urban",143.877537550634,3.52823791641309,29.119108217154,8.68727346178784,"0",0,0,-974.545863550262,1671.3616036883,-441.816601896908,3678.34410910191,-974.545863550262,1671.3616036883
"513","0",NA,1,37,3,6,29251,"Yes",158840,"z_No","z_F","<High_School","Clerical",37,"Private",22300,12,"Minivan","no",0,0,"No",0,5,"Highly_Urban/ Urban",95.1700588802113,3.3923285513453,101.057498040029,0,"0",0,0,391.376314783259,7018.94301897826,358.225203369956,7057.05901782221,391.376314783259,7018.94301897826
"514","0",NA,0,28,2,10.3790913531998,11550,"No",104450,"Yes","M","<High_School","Clerical",23,"Private",6180,1,"Minivan","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",63.0556227189947,3.25033901832592,55.9301117440431,0,"0",0,0,-254.997087394464,5057.38928563833,-251.793659560264,4988.90431534526,-254.997087394464,5057.38928563833
"515","0",NA,0,45,0,11,124745,"No",0,"z_No","z_F","Masters","Lawyer",45,"Private",27150,6,"Pickup","no",0,0,"No",2,8.18339960238569,"Highly_Urban/ Urban",180.941528328188,0,110.654197642126,0,"0",0,0,221.196036863995,6334.17048503528,288.337008497558,6851.97416958441,221.196036863995,6334.17048503528
"516","0",NA,0,51,0,11,71939,"No",0,"z_No","M","Bachelors","Manager",14,"Private",13790,1,"Minivan","no",0,0,"No",2,8,"Highly_Urban/ Urban",141.786612824812,0,80.9727943095507,0,"0",0,0,2.35396829697174,5133.5013832173,168.440313824635,6216.68813288016,2.35396829697174,5133.5013832173
"517","1",NA,0,37,2,11,36073,"No",158840,"Yes","M","<High_School","Clerical",32,"Commercial",22690,6,"Panel_Truck","yes",8193,4,"No",5,6,"Highly_Urban/ Urban",104.431554330623,3.3923285513453,101.868451053141,9.01115745810682,"1",1,0,6292.67288777113,7385.98985522595,6268.74888391487,7371.25715986411,6292.67288777113,7385.98985522595
"518","0",NA,2,44,2,13,142551,"Yes",391566,"z_No","z_F","Masters","Lawyer",16,"Private",5900,11,"Sports_Car","no",39019,1,"No",8,18,"Highly_Urban/ Urban",191.959154700924,3.71934194072841,54.7473090316058,10.5718296141771,"0",0,0,187.131601611419,6407.74886046557,-45.9416581366773,5495.83979514231,187.131601611419,6407.74886046557
"519","0",NA,0,47,0,7,69496,"No",0,"z_No","M","z_High_School","Professional",43,"Commercial",24310,10,"Panel_Truck","yes",0,0,"No",0,8.18339960238569,"Highly_Urban/ Urban",139.633040600237,0,105.159101324179,0,"0",0,0,350.385889190068,6879.26688861669,355.706940211095,6984.83905749861,350.385889190068,6879.26688861669
"520","1",NA,0,49,0,10,41068,"No",0,"z_No","M","z_High_School","z_Blue_Collar",28,"Commercial",21130,6,"Van","yes",7463,2,"No",0,1,"Highly_Urban/ Urban",110.606862737338,0,98.5776970713284,8.91784674252718,"1",1,1,5991.35919822187,6966.33531651738,6111.00934313108,7078.17864799928,5991.35919822187,6966.33531651738
"521","0",NA,0,45,1,9,51221,"No",166715,"Yes","M","<High_School","Clerical",51,"Private",16550,1,"Minivan","yes",0,0,"No",1,6,"Highly_Urban/ Urban",121.979117646628,3.40911315888452,88.0776821292658,0,"0",0,0,228.68688133823,6365.21208206029,174.270874040487,6267.20527035498,228.68688133823,6365.21208206029
"522","0",NA,0,44,0,0,0,"No",0,"z_No","z_F","PhD","Home_Maker",26,"Private",22490,11,"Minivan","no",0,0,"No",1,15,"Highly_Urban/ Urban",0,0,101.453524480043,0,"0",0,0,5.20455340738135,6732.98016959245,-102.853592151543,5972.51467177318,5.20455340738135,6732.98016959245
"523","0",NA,0,49,0,13,96057,"No",245655,"Yes","M","Bachelors","Professional",76,"Commercial",27660,6,"Panel_Truck","no",0,0,"No",2,9,"Highly_Urban/ Urban",161.161149119971,3.54660818507306,111.607621542382,0,"0",0,0,647.74272628778,7794.98115884734,436.956509207596,7276.37777950475,647.74272628778,7794.98115884734
"524","0",NA,0,35,0,5,37684,"No",155474,"z_No","M","Masters","Professional",29,"Private",11040,1,"Minivan","yes",9788,2,"No",3,9,"Highly_Urban/ Urban",106.472523857414,3.384925329852,73.0817171029067,9.18901458526143,"0",0,0,400.060495470435,7758.76698130594,294.629374576813,6662.32168934646,400.060495470435,7758.76698130594
"525","0",NA,0,41,0,11,56281,"No",179309,"z_No","M","Bachelors","Manager",54,"Private",11230,1,"Minivan","no",5916,1,"No",1,13,"Highly_Urban/ Urban",127.177498892851,3.43453078146289,73.6588726414254,8.68558484267669,"0",0,0,-215.309993914634,4550.19624754922,149.03357578837,6230.04598994936,-215.309993914634,4550.19624754922
"526","0",NA,0,56,1,10.3790913531998,50384,"No",191197,"Yes","M","Bachelors","Manager",38,"Private",14990,1,"Minivan","yes",0,0,"No",0,9,"Highly_Urban/ Urban",121.092052630177,3.45709305383539,84.1481461840328,0,"0",0,0,-20.8985929897397,4985.40950638073,39.1896707754103,5822.96372421049,-20.8985929897397,4985.40950638073
"527","0",NA,0,51,0,10.3790913531998,57910,"No",229038,"Yes","M","Masters","Lawyer",13,"Private",13610,10,"Minivan","no",0,0,"No",2,13,"Highly_Urban/ Urban",128.795244908616,3.52136115694857,80.4838227089922,0,"0",0,0,195.447008242448,6373.0471949337,44.6426523750021,5728.8211896627,195.447008242448,6373.0471949337
"528","0",NA,0,41,1,12,141776,"No",352314,"Yes","M","PhD","",62,"Commercial",22220,4,"Van","no",0,0,"No",0,11,"z_Highly_Rural/ Rural",191.496131322465,3.67948341675219,100.890206089421,0,"0",0,0,608.575194083743,8236.12901327477,117.559767222507,6482.1245283606,608.575194083743,8236.12901327477
"529","0",NA,0,38,4,19,30735,"No",136298,"Yes","z_F","<High_School","Clerical",15,"Private",21430,10,"Minivan","no",0,0,"No",0,4,"z_Highly_Rural/ Rural",97.2795415729962,3.33978052013292,99.220456503407,0,"0",0,0,112.146125655296,5980.08661150916,107.788707074486,6078.71180403459,112.146125655296,5980.08661150916
"530","0",NA,0,51,0,10.3790913531998,104346,"No",319207,"Yes","z_F","z_High_School","z_Blue_Collar",33,"Commercial",24860,17,"Minivan","no",2131,1,"No",3,1,"Highly_Urban/ Urban",167.180177433326,3.64263272956432,106.249285523247,7.66481578528574,"0",0,0,56.9006862074449,5741.78278660037,358.064835099732,6987.35981458738,56.9006862074449,5741.78278660037
"531","0",NA,0,62,0,11,34580,"No",195895,"Yes","z_F","Masters","Lawyer",12,"Private",20880,1,"Minivan","no",6200,1,"No",3,12,"z_Highly_Rural/ Rural",102.494242507482,3.46566341542619,98.0382968345519,8.73246584834988,"0",0,0,231.304791303785,6099.97484924546,149.144402349931,6023.98929319047,231.304791303785,6099.97484924546
"532","0",NA,0,47,0,8,130087,"No",0,"z_No","z_F","Masters","Lawyer",28,"Private",11980,1,"z_SUV","no",0,0,"No",0,22,"Highly_Urban/ Urban",184.334072024568,0,75.887211201794,0,"0",0,0,-390.777224817745,4229.19933250687,-421.58615932181,4382.3852649248,-390.777224817745,4229.19933250687
"533","0",NA,0,47,0,9,59233,"No",167038,"z_No","z_F","Bachelors","z_Blue_Collar",14,"Commercial",21420,1,"Minivan","no",0,0,"No",1,8,"Highly_Urban/ Urban",130.090544661836,3.4097862780183,99.1991096139583,0,"0",0,0,320.215613070576,6867.74244464177,352.535096914155,6953.5572158412,320.215613070576,6867.74244464177
"534","0",NA,0,53,0,11,91924,"No",249756,"Yes","M","z_High_School","z_Blue_Collar",5,"Commercial",19330,13,"Van","no",20463,1,"Yes",3,8,"Highly_Urban/ Urban",158.05164085188,3.55260256384651,94.6134512530498,9.92642252381862,"0",0,0,-84.5620724906392,5476.43301743961,12.4530695380806,6062.75276508862,-84.5620724906392,5476.43301743961
"535","0",NA,0,47,0,12,60936,"No",254729,"Yes","M","Bachelors","Professional",24,"Private",14220,10,"Minivan","no",0,0,"No",0,10,"Highly_Urban/ Urban",131.734387511645,3.55975407499675,82.127142787703,0,"0",0,0,63.1759674649868,6184.62559182494,3.09693517375217,5705.57738364153,63.1759674649868,6184.62559182494
"536","0",NA,0,53,0,8,132536,"No",368061,"Yes","M","Bachelors","Professional",43,"Commercial",20050,1,"Van","no",0,0,"No",0,9,"Highly_Urban/ Urban",185.863409502823,3.69593070278413,96.2220771446701,0,"0",0,0,363.455006361849,7086.86522252263,104.93584690828,6390.06582220556,363.455006361849,7086.86522252263
"537","0",NA,0,55,0,12,41341,"No",0,"z_No","z_F","Masters","Lawyer",24,"Private",10690,7,"Minivan","no",0,0,"Yes",0,9,"Highly_Urban/ Urban",110.931982143437,0,72.0043479835249,0,"0",0,0,-476.688434976591,3925.25753676669,-499.14509963315,4226.90488635175,-476.688434976591,3925.25753676669
"538","0",NA,0,41,0,7,37771,"No",169247,"Yes","z_F","Bachelors","Home_Maker",44,"Private",9380,4,"z_SUV","no",0,0,"No",0,11,"z_Highly_Rural/ Rural",106.581347821274,3.41435866327481,67.7931023392815,0,"0",0,0,-237.22728885523,4455.53908000111,-352.626292233647,4382.26508592892,-237.22728885523,4455.53908000111
"539","0",NA,0,56,0,13,112246,"No",0,"z_No","M","PhD","Lawyer",10,"Private",17180,7,"Van","no",0,0,"No",2,10,"Highly_Urban/ Urban",172.673501953302,0,89.6077714491459,0,"0",0,0,720.614299624234,8511.39232844428,197.537194656895,6482.11686313544,720.614299624234,8511.39232844428
"540","0",NA,0,38,0,7,94513,"No",256582,"Yes","z_F","Bachelors","Manager",20,"Private",19120,10,"z_SUV","no",0,0,"No",0,14,"Highly_Urban/ Urban",160.00839024337,3.56238678422283,94.1382057136033,0,"0",0,0,-403.556195289755,3708.23258536688,-103.352782138103,5385.04255495618,-403.556195289755,3708.23258536688
"541","0",NA,0,56,0,12,146309,"No",426818,"Yes","z_F","Masters","Lawyer",11,"Private",34460,6,"Pickup","no",0,0,"No",3,15,"Highly_Urban/ Urban",194.184728240736,3.75218945070604,123.510062335246,0,"0",0,0,79.8515643898531,6100.01475756397,317.086231284037,7018.27039765511,79.8515643898531,6100.01475756397
"542","0",NA,0,41,0,0,0,"No",0,"z_No","z_F","z_High_School","Home_Maker",40,"Private",12860,4,"z_SUV","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",0,0,78.4079477030618,0,"0",0,0,-369.374071365738,4625.31425184075,-243.150688278701,5587.46957279047,-369.374071365738,4625.31425184075
"543","0",NA,0,54,0,12,40818,"No",0,"z_No","z_F","Masters","Lawyer",34,"Private",10980,1,"z_SUV","no",5050,2,"No",0,15,"Highly_Urban/ Urban",110.308076734295,0,72.8983466926511,8.52734152246805,"0",0,0,-239.177729706321,5160.3698362823,-277.709973203981,4620.04456883644,-239.177729706321,5160.3698362823
"544","0",NA,0,31,1,8,30348,"Yes",128843,"z_No","M","Bachelors","Clerical",47,"Private",4600,10,"Minivan","no",2118,1,"No",4,9,"Highly_Urban/ Urban",96.7349971947265,3.3206737150534,48.8125347507088,7.6586995582683,"0",0,0,-76.5603131477003,5449.81089730625,46.6186732832726,5738.43104821786,-76.5603131477003,5449.81089730625
"545","0",NA,0,61,0,14,203920,"No",488199,"Yes","M","z_High_School","z_Blue_Collar",42,"Commercial",27990,1,"Minivan","no",0,0,"No",0,9,"z_Highly_Rural/ Rural",224.952436449337,3.80396824036106,112.219501768327,0,"0",0,0,-83.6126797442262,5626.48880454398,165.032398063042,7097.93728879006,-83.6126797442262,5626.48880454398
"546","0",NA,0,52,0,14,7356,"No",0,"Yes","M","z_High_School","Student",20,"Private",3030,1,"Minivan","no",6796,2,"No",0,7,"Highly_Urban/ Urban",51.6323963889678,0,40.2666084563082,8.82423661734664,"0",0,0,-1007.90493506419,2863.87288895265,-707.870441786085,3325.80838049399,-1007.90493506419,2863.87288895265
"547","0",NA,0,39,0,10,111619,"No",158840,"z_No","M","Masters","Lawyer",24,"Private",28390,4,"Minivan","yes",0,0,"No",0,16,"Highly_Urban/ Urban",172.245541977817,3.3923285513453,112.955984711543,0,"0",0,0,380.433966070467,7390.6942226373,469.902828958631,7618.76443720974,380.433966070467,7390.6942226373
"548","1",NA,0,63,0,15,42209,"No",0,"z_No","M","z_High_School","z_Blue_Collar",22,"Commercial",16250,1,"z_SUV","no",6379,3,"No",8,9,"Highly_Urban/ Urban",111.957822451025,0,87.3380319461937,8.76092337633884,"1",1,1,6299.53727215068,7891.48427190108,6276.7227913582,7212.28527024667,6299.53727215068,7891.48427190108
"549","0",NA,0,53,0,12,72537,"No",0,"z_No","M","Bachelors","z_Blue_Collar",23,"Commercial",18880,1,"Van","yes",0,0,"No",3,1,"Highly_Urban/ Urban",142.307535765143,0,93.5916098116628,0,"0",0,0,699.311936787073,7968.50984508978,462.791751441299,7252.15893293228,699.311936787073,7968.50984508978
"550","0",NA,0,41,0,0,0,"No",0,"Yes","z_F","z_High_School","Home_Maker",49,"Private",5700,7,"z_SUV","no",50807,3,"No",0,7,"z_Highly_Rural/ Rural",0,0,53.8838115343535,10.8358091014828,"0",0,0,-1001.46360434544,3199.73004936158,-856.922859052696,3282.50051714731,-1001.46360434544,3199.73004936158
"551","0",NA,0,39,2,12,36143,"Yes",0,"z_No","M","z_High_School","Clerical",44,"Private",5400,1,"Pickup","yes",0,0,"No",0,10,"z_Highly_Rural/ Rural",104.521280001163,0,52.55735771913,0,"0",0,0,-444.416878052837,4060.44852134338,-290.47205650392,4636.5256672722,-444.416878052837,4060.44852134338
"552","0",NA,3,45,3,14,54391,"No",219806,"Yes","M","Bachelors","Clerical",22,"Commercial",22720,1,"Panel_Truck","yes",0,0,"No",0,9,"z_Highly_Rural/ Rural",125.267520228396,3.50661457344089,101.93051976244,0,"0",0,0,350.563650538174,6520.93631534144,253.439845049808,6595.08332033779,350.563650538174,6520.93631534144
"553","0",NA,0,54,0,11,141318,"No",411675,"Yes","z_F","Masters","Lawyer",38,"Private",15630,15,"z_SUV","no",0,0,"No",0,1,"Highly_Urban/ Urban",191.221836445834,3.73838958770586,85.7857374246836,0,"0",0,0,135.49765608185,6262.35674724501,-92.3083455892167,5743.13394415547,135.49765608185,6262.35674724501
"554","0",NA,0,35,0,12,58310,"No",0,"z_No","M","z_High_School","z_Blue_Collar",33,"Private",8470,1,"Pickup","no",0,0,"No",2,1,"Highly_Urban/ Urban",129.188592706833,0,64.6776530250319,0,"0",0,0,-173.73705352345,5299.42050586258,75.4468615297017,5884.3190756765,-173.73705352345,5299.42050586258
"555","0",NA,0,53,0,9,30012,"No",0,"z_No","z_F","Masters","Manager",17,"Private",15990,17,"Minivan","no",0,0,"Yes",0,15,"Highly_Urban/ Urban",96.2590691086857,0,86.6910257746967,0,"0",0,0,-709.823872500062,2768.61250950271,-410.009094021367,4542.61166051036,-709.823872500062,2768.61250950271
"556","0",NA,0,47,0,10.3790913531998,25620,"No",141115,"Yes","M","z_High_School","Clerical",64,"Commercial",8760,1,"Pickup","yes",0,0,"No",0,10,"z_Highly_Rural/ Rural",89.7429936306681,3.35163305062554,65.6892635461514,0,"0",0,0,-336.54322513317,4285.30614341926,-212.688309747424,4957.94109406036,-336.54322513317,4285.30614341926
"557","0",NA,0,40,0,14,25645,"No",120237,"Yes","z_F","z_High_School","Clerical",50,"Private",15490,1,"z_SUV","no",5375,2,"No",0,1,"Highly_Urban/ Urban",89.7817771469666,3.29734120262179,85.4306485988887,8.58969988220299,"0",0,0,-236.325501864588,5081.24353111279,-25.5392465707415,5635.8369668787,-236.325501864588,5081.24353111279
"558","0",NA,0,54,0,10.3790913531998,0,"No",0,"z_No","z_F","z_High_School","Student",29,"Private",17160,1,"z_SUV","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",0,0,89.5596665008353,0,"0",0,0,-126.330813858825,5671.76066996732,-109.740262326997,6065.1986999703,-126.330813858825,5671.76066996732
"559","0",NA,1,43,2,13,82356,"No",244354,"Yes","M","<High_School","z_Blue_Collar",33,"Commercial",21600,1,"Van","yes",0,0,"No",0,3,"Highly_Urban/ Urban",150.540374989318,3.54468774822161,99.5825353857664,0,"0",0,0,477.518890866141,7359.03931505362,286.989505024661,6815.9037434802,477.518890866141,7359.03931505362
"560","0",NA,0,44,2,15,14041,"No",122698,"Yes","z_F","z_High_School","Clerical",30,"Private",11100,4,"Pickup","yes",1297,2,"No",0,1,"Highly_Urban/ Urban",68.753898937086,3.30416269318793,73.2645511400928,7.16857989726403,"0",0,0,-528.434775610421,3735.63695114411,-197.840066717288,5116.07705418924,-528.434775610421,3735.63695114411
"561","0",NA,0,30,2,12,103185,"No",299281,"Yes","z_F","Masters","",9,"Private",11140,7,"z_SUV","no",0,0,"No",0,15,"Highly_Urban/ Urban",166.353575533689,3.61876243085632,73.3861447159834,0,"0",0,0,-366.814573044456,4605.59025966596,-373.281769737916,4455.57155451187,-366.814573044456,4605.59025966596
"562","0",NA,0,50,0,0,0,"No",88189,"Yes","z_F","Bachelors","Home_Maker",44,"Private",1500,11,"Sports_Car","no",26452,2,"No",0,1,"Highly_Urban/ Urban",0,3.19471610163016,29.119108217154,10.1831248524048,"0",0,0,-906.369668277387,3480.70887720578,-909.994804613186,3202.07680952755,-906.369668277387,3480.70887720578
"563","0",NA,0,37,2,12,35738,"No",138610,"Yes","z_F","z_High_School","Clerical",46,"Private",12900,1,"z_SUV","no",0,0,"No",1,1,"Highly_Urban/ Urban",104.000804382159,3.3455154934024,78.520283044929,0,"0",0,0,-37.0787415094203,5659.24713376145,-45.070027541732,5479.05478607257,-37.0787415094203,5659.24713376145
"564","0",NA,0,52,0,11,63807,"No",199353,"z_No","M","Masters","Lawyer",50,"Private",2250,9,"Minivan","yes",9155,4,"No",0,8.18339960238569,"Highly_Urban/ Urban",134.448718905872,3.47185455459757,35.1039624104348,9.12216468107246,"0",0,0,-434.392154513428,4859.64681203987,-300.860801918099,4708.62208386586,-434.392154513428,4859.64681203987
"565","0",NA,2,60,2,9,8287,"No",160005,"Yes","z_F","Bachelors","Home_Maker",63,"Private",10800,1,"Minivan","no",937,4,"No",0,8,"Highly_Urban/ Urban",54.4314647217555,3.39485807176502,72.3449717316114,6.84374994900622,"0",0,0,-366.933091936429,4115.12262059321,-323.837632502541,4729.91973926848,-366.933091936429,4115.12262059321
"566","0",NA,0,44,0,10,61597,"No",207095,"Yes","M","Bachelors","Manager",25,"Commercial",19310,6,"Van","yes",2576,1,"No",0,4,"Highly_Urban/ Urban",132.365524687214,3.4853733053558,94.5683100532075,7.85438121065236,"0",0,0,118.760445943906,5471.03958059546,227.563800899504,6536.47217345547,118.760445943906,5471.03958059546
"567","1",NA,2,42,2,8,57379,"Yes",0,"z_No","z_F","z_High_School","z_Blue_Collar",37,"Commercial",20040,1,"Sports_Car","no",0,0,"Yes",2,1,"Highly_Urban/ Urban",128.270730477287,0,96.1999502910666,0,"1",1,1,5945.62114071612,6379.44771906254,5725.60139204451,5939.75029280566,5945.62114071612,6379.44771906254
"568","0",NA,1,38,2,12,35653,"No",135668,"Yes","M","<High_School","z_Blue_Collar",34,"Private",8870,1,"Pickup","yes",0,0,"No",0,1,"Highly_Urban/ Urban",103.891152260737,3.338202646583,66.0682477591728,0,"0",0,0,-47.1231914755838,5609.28911991656,-79.2735821971778,5441.55732173262,-47.1231914755838,5609.28911991656
"569","0",NA,0,38,1,7,46138,"Yes",196543,"z_No","z_F","Bachelors","Professional",30,"Private",14870,10,"Sports_Car","no",14954,3,"No",2,8.18339960238569,"Highly_Urban/ Urban",116.460334392408,3.46683101531203,83.8369280426172,9.61280097106405,"0",0,0,516.15637092301,7816.80997206814,223.39734295937,6426.9779313959,516.15637092301,7816.80997206814
"570","1",NA,0,34,1,9,37364,"Yes",173675,"z_No","z_F","Masters","Lawyer",49,"Private",8640,8,"z_SUV","no",43725,3,"Yes",1,1,"Highly_Urban/ Urban",106.071043167347,3.42336499354432,65.2728890212962,10.6856981698368,"1",1,0,5896.22086789604,7197.46772854114,5480.47973317464,5200.42610893774,5896.22086789604,7197.46772854114
"571","0",NA,0,54,0,0,0,"No",81350,"Yes","z_F","z_High_School","Home_Maker",33,"Private",13570,7,"Minivan","no",0,0,"No",0,8,"Highly_Urban/ Urban",0,3.16852013178959,80.3746897929925,0,"0",0,0,-591.491217779474,3353.73887794925,-391.248827743363,5026.64880620981,-591.491217779474,3353.73887794925
"572","0",NA,0,47,0,13,51778,"No",0,"Yes","M","z_High_School","Student",18,"Commercial",6880,6,"Minivan","yes",0,0,"No",0,1,"Highly_Urban/ Urban",122.564967707252,0,58.7662894694323,0,"0",0,0,-256.288483966726,4878.68643922072,-335.165977699569,4431.77395239726,-256.288483966726,4878.68643922072
"573","0",NA,0,50,0,10.3790913531998,70135,"No",0,"z_No","M","Masters","Manager",5,"Commercial",8510,1,"Pickup","yes",0,0,"No",3,13,"Highly_Urban/ Urban",140.200356188735,0,64.8182836817623,0,"0",0,0,-80.7107741448838,5004.97206375401,-39.0819505692972,5392.623417116,-80.7107741448838,5004.97206375401
"574","0",NA,0,45,1,13,65940,"No",231593,"Yes","M","Bachelors","Professional",43,"Private",14510,6,"Minivan","no",0,0,"No",0,10,"Highly_Urban/ Urban",136.421550645654,3.52534799567673,82.8950651354713,0,"0",0,0,135.519956928279,6441.51433342024,7.48102420107057,5731.29090075814,135.519956928279,6441.51433342024
"575","0",NA,0,47,0,9,108776,"No",278542,"Yes","z_F","Bachelors","Manager",47,"Private",9150,1,"z_SUV","no",0,0,"No",1,2,"Highly_Urban/ Urban",170.288043776188,3.59235171467118,67.0216513698957,0,"0",0,0,-297.307828245287,3912.3739066359,-234.87063836603,4985.75773138621,-297.307828245287,3912.3739066359
"576","0",NA,0,45,0,10,60245,"No",191309,"Yes","z_F","Bachelors","Home_Maker",48,"Private",26500,13,"Minivan","no",0,0,"No",0,9,"z_Highly_Rural/ Rural",131.070515303618,3.45729956046132,109.42494774336,0,"0",0,0,95.3005201294191,5527.92803665113,172.114365441065,6279.18519117113,95.3005201294191,5527.92803665113
"577","0",NA,0,44,0,10,34358,"No",0,"z_No","z_F","z_High_School","z_Blue_Collar",36,"Commercial",13930,6,"Sports_Car","no",0,0,"No",1,8,"z_Highly_Rural/ Rural",102.202224539453,0,81.3507319188174,0,"0",0,0,-24.8618478947301,5552.53529587031,-35.6885078391647,5477.02942109183,-24.8618478947301,5552.53529587031
"578","0",NA,0,60,0,14,105173,"No",310049,"Yes","z_F","PhD","Doctor",34,"Private",22300,4,"Sports_Car","no",4634,2,"No",0,13,"Highly_Urban/ Urban",167.765860247417,3.63183319829778,101.057498040029,8.44139147799996,"0",0,0,55.6369525373299,5320.87876919708,-17.6976781948504,5748.20082724821,55.6369525373299,5320.87876919708
"579","1",NA,2,45,3,7,51778,"No",181752,"Yes","z_F","Bachelors","Student",38,"Private",10810,13,"Sports_Car","no",0,0,"Yes",1,8.18339960238569,"Highly_Urban/ Urban",122.564967707252,3.43927480528846,72.3758446145756,0,"1",1,0,5560.09048733092,4929.52087015793,5231.44238045796,4191.82955276388,5560.09048733092,4929.52087015793
"580","0",NA,0,58,0,10,90672,"No",0,"z_No","M","Masters","Manager",43,"Private",7300,1,"Pickup","yes",9090,2,"No",0,12,"Highly_Urban/ Urban",157.094371659296,0,60.3937279770871,9.11504019212186,"0",0,0,-439.407074279026,3951.33690695856,-251.449501623063,4867.74283109156,-439.407074279026,3951.33690695856
"581","0",NA,0,59,2,14,15210,"No",147599,"Yes","z_F","z_High_School","Student",50,"Private",11650,1,"z_SUV","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",71.233329131296,3.36702629724461,74.9162881820708,0,"0",0,0,160.690436250025,6185.22160498695,-170.920121101274,5199.96103582873,160.690436250025,6185.22160498695
"582","1",NA,0,53,0,0,0,"No",0,"Yes","z_F","z_High_School","Student",31,"Commercial",12530,6,"Minivan","no",2796,2,"No",7,4,"Highly_Urban/ Urban",0,0,77.4739044650343,7.93630269320196,"1",1,1,5424.83931937973,4338.82295396581,5549.99443804439,5354.15852687417,5424.83931937973,4338.82295396581
"583","0",NA,0,41,0,11,71537,"No",182239,"z_No","z_F","Bachelors","Professional",22,"Private",25530,13,"Van","no",0,0,"No",0,7,"Highly_Urban/ Urban",141.435070248101,3.44021365243424,107.559908877134,0,"0",0,0,365.399523814842,6976.05262850013,408.534336894042,7241.12841829697,365.399523814842,6976.05262850013
"584","1",NA,2,58,3,18,9750,"No",0,"Yes","M","<High_School","Student",50,"Private",2480,1,"Minivan","yes",3741,2,"Yes",3,1,"Highly_Urban/ Urban",58.4963872457801,0,36.7148894494194,8.22737550683403,"1",1,1,4912.70109161114,3105.77841179251,4934.4998199435,3206.39403001849,4912.70109161114,3105.77841179251
"585","0",NA,0,49,0,13,106915,"No",306616,"Yes","M","z_High_School","Manager",24,"Commercial",34580,13,"Panel_Truck","yes",0,0,"No",0,12,"Highly_Urban/ Urban",168.991210807444,3.62771090903191,123.708152174064,0,"0",0,0,-67.7536325962901,4892.01519747051,429.915463958721,7396.57162131582,-67.7536325962901,4892.01519747051
"586","0",NA,0,56,0,8,59675,"No",240945,"Yes","M","Bachelors","Professional",39,"Private",28790,1,"Minivan","no",0,0,"No",0,15,"Highly_Urban/ Urban",130.51969356023,3.53961174652281,113.686895589303,0,"0",0,0,345.445231852706,7453.33879286285,313.779931406994,6792.14811005559,345.445231852706,7453.33879286285
"587","0",NA,0,53,0,0,0,"No",64888,"Yes","z_F","Masters","Lawyer",24,"Private",33290,6,"Minivan","no",0,0,"No",3,16,"Highly_Urban/ Urban",0,3.09628385063509,121.558871483985,0,"0",0,0,-9.05321620401219,5985.55970220827,143.725166264261,6745.49567539394,-9.05321620401219,5985.55970220827
"588","0",NA,0,30,1,15,59388,"No",183997,"Yes","z_F","Bachelors","z_Blue_Collar",56,"Commercial",21820,4,"Sports_Car","no",0,0,"Yes",1,7,"z_Highly_Rural/ Rural",130.241240493138,3.44358411427456,100.048835479574,0,"0",0,0,-11.5554549216645,5610.48640502627,-153.604425759036,5440.03822184387,-11.5554549216645,5610.48640502627
"589","1",NA,0,26,3,0,0,"Yes",0,"z_No","M","z_High_School","Student",41,"Commercial",4100,1,"Minivan","no",0,0,"No",3,1,"Highly_Urban/ Urban",0,0,46.2906584080911,0,"1",1,1,5529.34355996569,5761.23377467807,5420.24655927113,5225.83073737955,5529.34355996569,5761.23377467807
"590","0",NA,0,34,5,15,16167,"Yes",0,"z_No","z_F","<High_School","Clerical",66,"Private",6520,1,"Sports_Car","no",0,0,"Yes",1,1,"z_Highly_Rural/ Rural",73.185128746331,0,57.3281783107571,0,"0",0,0,-179.632056198246,5097.77360518368,-549.864939957055,4145.32701398406,-179.632056198246,5097.77360518368
"591","0",NA,2,38,2,12,59395,"No",209595,"Yes","z_F","Masters","Lawyer",64,"Private",11240,1,"z_SUV","no",0,0,"No",0,10,"Highly_Urban/ Urban",130.248040938172,3.48964182626616,73.6891029130151,0,"0",0,0,-62.3427926710867,5525.1546628565,-266.61802736793,4702.80514269984,-62.3427926710867,5525.1546628565
