"","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","INCOME_MOD","HOME_VAL_MOD","BLUEBOOK_MOD","OLD_CLAIM_MOD","TARGET_FLAG_Full","TARGET_FLAG_Transform_Model","TARGET_FLAG_Transform_Model_Step","TARGET_AMT_Full","TARGET_AMT_Full_Flag1","TARGET_AMT_Step","TARGET_AMT_Step_Flag1","TARGET_AMT_Xmodel","TARGET_AMT_xModel_onlyFlag1"
"218","0",NA,0,28,2,12,56943,"Yes",0,"z_No","M","z_High_School","Clerical",60,"Private",5810,6,"Minivan","no",0,0,"No",0,10,"z_Highly_Rural/ Rural",127.838030841193,0,54.3607195950477,0,"0",0,0,-438.223449212034,4129.7415137717,-268.654986972189,4713.77999107596,-438.223449212034,4129.7415137717
"219","0",NA,0,44,0,12,87190,"No",260524,"Yes","M","Masters","",36,"Commercial",24900,3,"Panel_Truck","yes",0,0,"No",0,12,"Highly_Urban/ Urban",154.392691483495,3.56793118272144,106.328062190384,0,"0",0,0,369.790442009517,6780.11383097145,243.970376876014,6639.54369199473,369.790442009517,6780.11383097145
"220","0",NA,0,52,0,14,284898,"No",645241,"Yes","M","PhD","Manager",33,"Commercial",35190,3,"Panel_Truck","yes",0,0,"No",0,19,"Highly_Urban/ Urban",260.871961946722,3.91373701271366,124.709426490315,0,"0",0,0,-221.548505730341,5318.58807406772,3.5508280751084,7133.48444723717,-221.548505730341,5318.58807406772
"221","0",NA,0,47,0,7,28654,"No",144131,"z_No","M","z_High_School","Professional",22,"Private",10990,1,"Pickup","yes",0,0,"No",2,8,"z_Highly_Rural/ Rural",94.3046415475352,3.35887045885957,72.9289458667639,0,"0",0,0,192.181136830509,6310.59035969131,246.9958114096,6573.38677614951,192.181136830509,6310.59035969131
"222","0",NA,0,45,1,15,91898,"No",318207,"Yes","M","Masters","Lawyer",47,"Private",16190,14,"Minivan","yes",0,0,"No",2,11,"Highly_Urban/ Urban",158.031835553816,3.64146711539927,87.1892209674499,0,"0",0,0,221.223417258095,6415.82159511663,128.192925436766,6145.63628932483,221.223417258095,6415.82159511663
"223","0",NA,2,36,3,6,26011,"No",133863,"Yes","M","<High_School","z_Blue_Collar",41,"Private",18290,6,"Minivan","no",0,0,"Yes",0,1,"Highly_Urban/ Urban",90.3471740168391,3.33364520391404,92.2317647024297,0,"0",0,0,-16.018868391568,5948.92753218694,-66.4867323733033,5893.1279165213,-16.018868391568,5948.92753218694
"224","0",NA,0,39,0,11,107949,"No",273486,"z_No","z_F","Bachelors","Professional",49,"Private",7330,10,"z_SUV","no",8043,2,"No",6,11,"Highly_Urban/ Urban",169.713289067474,3.5856457471026,60.5080186812458,8.99268175089254,"0",0,0,-41.0874388551803,5535.49915296696,62.878579569777,5822.02216703012,-41.0874388551803,5535.49915296696
"225","0",NA,1,52,1,12,50726,"Yes",220288,"z_No","M","Bachelors","Manager",12,"Private",1500,7,"Minivan","no",0,0,"No",0,10,"Highly_Urban/ Urban",121.455493646758,3.50739812662914,29.119108217154,0,"0",0,0,-666.047658327964,3234.14907079667,-389.335971742122,4364.75336476463,-666.047658327964,3234.14907079667
"226","0",NA,0,40,0,11,4404,"No",0,"z_No","z_F","Masters","Home_Maker",54,"Private",10400,4,"Minivan","no",21205,2,"No",1,17,"Highly_Urban/ Urban",41.136217775413,0,71.0971790522263,9.96203943948574,"0",0,0,-549.477971835169,4291.95949511671,-370.832024639219,4567.591877254,-549.477971835169,4291.95949511671
"227","1",NA,0,31,2,7,35053,"Yes",125625,"z_No","M","z_High_School","z_Blue_Collar",28,"Commercial",12860,10,"Minivan","yes",0,0,"Yes",1,1,"Highly_Urban/ Urban",103.112961513258,3.31211768530729,78.4079477030618,0,"1",1,1,5877.5812344335,6335.03325060288,5796.64044388772,6366.54863618558,5877.5812344335,6335.03325060288
"228","0",NA,0,38,0,8,44575,"No",164145,"Yes","z_F","Bachelors","Professional",31,"Private",9760,11,"z_SUV","no",3787,4,"Yes",4,6,"Highly_Urban/ Urban",114.695787833932,3.40371525528031,69.0456569158541,8.23959345430597,"0",0,0,-388.460358631915,4357.97726722995,-357.482353053176,4543.38949199263,-388.460358631915,4357.97726722995
"229","0",NA,0,47,0,11,30452,"No",150468,"Yes","M","<High_School","z_Blue_Collar",34,"Commercial",21210,1,"Van","yes",0,0,"No",0,8,"Highly_Urban/ Urban",96.8817129194141,3.37364439544984,98.749577957557,0,"0",0,0,346.550477851461,6838.09125389829,216.391262189801,6483.29506191307,346.550477851461,6838.09125389829
"230","0",NA,0,39,2,14,28846,"No",151789,"Yes","z_F","Bachelors","z_Blue_Collar",16,"Private",26370,1,"z_SUV","no",0,0,"No",2,8,"Highly_Urban/ Urban",94.5840531093791,3.3766536041164,109.177154197666,0,"0",0,0,300.855751982081,7193.30343367102,275.204690043027,6562.36125152536,300.855751982081,7193.30343367102
"231","0",NA,0,48,0,13,144515,"No",378420,"Yes","M","Masters","Lawyer",48,"Private",20750,10,"Minivan","no",3751,1,"No",0,21,"Highly_Urban/ Urban",193.126302932895,3.70640912407852,97.7564325979274,8.23004431012611,"0",0,0,-260.814263010419,4988.26241355171,-56.3582553493204,5831.07059373028,-260.814263010419,4988.26241355171
"232","0",NA,0,45,0,10.3790913531998,0,"No",0,"z_No","M","Bachelors","Student",22,"Commercial",14510,1,"Minivan","no",0,0,"No",3,8,"z_Highly_Rural/ Rural",0,0,82.8950651354713,0,"0",0,0,120.108710965035,6481.13704168653,35.7780677511275,6428.22959264616,120.108710965035,6481.13704168653
"233","0",NA,0,41,2,15,97679,"Yes",273142,"z_No","M","Bachelors","z_Blue_Collar",22,"Commercial",12850,1,"Minivan","yes",38815,3,"No",6,1,"Highly_Urban/ Urban",162.361080830972,3.58518545206103,78.3798344512363,10.5665878117438,"0",0,0,944.438540741442,9498.12074515142,589.499543837127,7736.6216046705,944.438540741442,9498.12074515142
"234","0",NA,0,55,0,12,133966,"No",342198,"Yes","z_F","PhD","Lawyer",8,"Private",29170,6,"z_SUV","no",34507,2,"Yes",0,13,"Highly_Urban/ Urban",186.749136975498,3.66856570345508,114.376207964627,10.4489464601965,"0",0,0,103.019237305866,7599.13210396982,-191.519703408418,5658.13280773908,103.019237305866,7599.13210396982
"235","0",NA,0,63,0,17,86078,"No",319488,"Yes","z_F","Bachelors","Professional",13,"Private",20960,4,"Sports_Car","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",153.517267019884,3.64295967695374,98.2112818107977,0,"0",0,0,512.200119347796,7507.0544314385,132.257734747243,6255.50800496782,512.200119347796,7507.0544314385
"236","0",NA,0,49,0,12,24513,"No",148422,"Yes","M","<High_School","z_Blue_Collar",27,"Private",8850,1,"Minivan","yes",1263,1,"No",1,1,"Highly_Urban/ Urban",88.0040449310489,3.36893649474511,65.9995307543721,7.1420365747068,"0",0,0,-88.28735892335,5392.22884152993,-39.2949623619909,5574.22357608109,-88.28735892335,5392.22884152993
"237","0",NA,0,46,0,12,103455,"No",286457,"z_No","M","Masters","Lawyer",21,"Private",13050,1,"Minivan","yes",0,0,"No",0,7,"Highly_Urban/ Urban",166.546268955158,3.60263333172344,78.9398770939445,0,"0",0,0,311.923084258913,7003.16408065916,204.926237478967,6675.64040234571,311.923084258913,7003.16408065916
"238","0",NA,0,45,0,10.3790913531998,19599,"No",134906,"z_No","z_F","Bachelors","Home_Maker",43,"Private",10740,6,"Minivan","no",0,0,"No",2,1,"z_Highly_Rural/ Rural",79.7002389424132,3.33628535496351,72.1594100166673,0,"0",0,0,219.874364991173,5883.88104240192,148.672073056421,6274.74853150659,219.874364991173,5883.88104240192
"239","0",NA,0,46,0,9,107006,"No",342272,"Yes","M","Masters","Manager",7,"Private",16800,16,"Van","yes",0,0,"No",4,15,"Highly_Urban/ Urban",169.054914951162,3.66864661464007,88.688554972924,0,"0",0,0,48.0309330747641,5006.27038012023,176.194232279015,6264.9563466369,48.0309330747641,5006.27038012023
"240","1",NA,0,53,0,13,80023,"No",246532,"Yes","z_F","Bachelors","z_Blue_Collar",58,"Commercial",20990,4,"Sports_Car","no",29379,2,"Yes",5,9,"Highly_Urban/ Urban",148.636054682891,3.5478975986192,98.2760594101751,10.2880694497279,"1",1,1,5927.34284726603,6588.46428965751,5720.67304973299,5798.16069606096,5927.34284726603,6588.46428965751
"241","0",NA,0,35,0,10,57241,"No",0,"z_No","M","<High_School","Clerical",36,"Private",11050,4,"Minivan","yes",0,0,"No",0,1,"z_Highly_Rural/ Rural",128.133973791906,0,73.1122265694791,0,"0",0,0,-1.07167305698132,5590.01318792756,75.243289973516,5987.26188290822,-1.07167305698132,5590.01318792756
"242","0",NA,0,35,0,11,122150,"No",158840,"Yes","z_F","Masters","Lawyer",41,"Private",26820,4,"z_SUV","no",0,0,"No",2,12,"Highly_Urban/ Urban",179.264299251777,3.3923285513453,110.03212353561,0,"0",0,0,234.814361839541,6517.85616968767,167.164278554196,6393.2889519197,234.814361839541,6517.85616968767
"243","1",NA,2,56,2,17,28088,"Yes",154530,"z_No","M","Bachelors","Clerical",46,"Private",9910,1,"Minivan","yes",1157,1,"No",3,1,"Highly_Urban/ Urban",93.4748381148637,3.38282324417582,69.5328378612735,7.05444965813294,"1",1,1,6224.58319237192,7176.86552033136,6080.09355475107,6927.79437856017,6224.58319237192,7176.86552033136
"244","0",NA,0,40,0,11,49978,"No",240143,"Yes","M","Masters","",40,"Commercial",21160,3,"Van","yes",0,0,"No",2,15,"Highly_Urban/ Urban",120.658810791296,3.53840820190176,98.6421934403535,0,"0",0,0,374.224471808676,6868.39481173506,238.595495782448,6405.78233601246,374.224471808676,6868.39481173506
"245","0",NA,0,51,0,5,94454,"No",0,"z_No","M","Bachelors","Professional",30,"Private",14370,3,"Minivan","no",5399,1,"No",0,9,"Highly_Urban/ Urban",159.964133192862,0,82.5253870937811,8.59415423255237,"0",0,0,77.5750570139956,6316.28264519566,48.6522967188809,5972.57059024463,77.5750570139956,6316.28264519566
"246","0",NA,0,48,0,0,0,"No",0,"z_No","z_F","<High_School","Student",5,"Private",9060,1,"z_SUV","no",0,0,"No",2,1,"Highly_Urban/ Urban",0,0,66.7169369488131,0,"0",0,0,-167.355171350929,5571.32987788647,-281.433755648047,5345.02406340443,-167.355171350929,5571.32987788647
"247","0",NA,0,37,2,13,31725,"No",148396,"Yes","z_F","Masters","Lawyer",32,"Private",10860,4,"z_SUV","no",3810,3,"No",3,22,"Highly_Urban/ Urban",98.6554137789449,3.36887629395014,72.5299786197993,8.24564690087386,"0",0,0,-302.901488775168,4709.9876669513,-296.141499160836,4388.60127293063,-302.901488775168,4709.9876669513
"248","0",NA,1,37,2,10,30843,"No",132741,"Yes","z_F","z_High_School","Clerical",33,"Private",8280,6,"Sports_Car","no",0,0,"No",1,8,"Highly_Urban/ Urban",97.4308249932987,3.33078437498884,64.0047175295193,0,"0",0,0,-384.055224199228,4300.31086588259,-316.270148544873,4488.44652035488,-384.055224199228,4300.31086588259
"249","0",NA,0,39,0,13,18274,"No",0,"z_No","z_F","z_High_School","Clerical",11,"Private",7230,6,"z_SUV","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",77.2666874837701,0,60.1260612672948,0,"0",0,0,-516.172394514021,4119.36720922214,-270.706480154086,4804.29078138267,-516.172394514021,4119.36720922214
"250","1",NA,0,39,0,10,31131,"No",0,"z_No","M","z_High_School","Clerical",30,"Private",8510,6,"Minivan","yes",37066,2,"Yes",5,13,"Highly_Urban/ Urban",97.8328106620118,0,64.8182836817623,10.5204823648958,"1",1,1,5096.70607056501,3971.52584592724,5505.21066632309,4982.71150823835,5096.70607056501,3971.52584592724
"251","1",NA,0,37,4,0,51778,"No",55527,"Yes","z_F","z_High_School","Home_Maker",5,"Private",5700,1,"Sports_Car","no",4865,1,"No",6,7,"Highly_Urban/ Urban",122.564967707252,3.04746993276682,53.8838115343535,8.49002752334347,"1",1,0,5754.96186491598,5391.65806312115,5550.53405356812,4693.93270234507,5754.96186491598,5391.65806312115
"252","1",NA,0,50,0,12,26748,"No",158840,"z_No","M","<High_School","z_Blue_Collar",25,"Private",9170,1,"Pickup","no",25089,2,"Yes",1,6,"Highly_Urban/ Urban",91.4723954365435,3.3923285513453,67.0891460172068,10.1302246393605,"1",1,1,5480.92623964211,5500.90847276496,5590.90213723188,5637.19495823133,5480.92623964211,5500.90847276496
"253","0",NA,1,57,1,13,53227,"No",204309,"Yes","z_F","Bachelors","Professional",41,"Private",34950,6,"Minivan","no",0,0,"No",0,11,"Highly_Urban/ Urban",124.072767971747,3.48056160298909,124.316607484376,0,"0",0,0,226.609067819683,6873.16267992909,327.699061375021,6817.50112892096,226.609067819683,6873.16267992909
"254","0",NA,0,45,0,10.3790913531998,55848,"No",216312,"Yes","M","Bachelors","Clerical",51,"Commercial",11580,6,"Pickup","yes",0,0,"No",1,7,"Highly_Urban/ Urban",126.743115344456,3.50088804364623,74.7084362077021,0,"0",0,0,35.1228753906731,5751.56816239169,4.35832504289598,5661.39802411799,35.1228753906731,5751.56816239169
"255","0",NA,0,55,0,0,0,"No",0,"z_No","z_F","PhD","Home_Maker",36,"Private",2950,4,"z_SUV","no",0,0,"No",0,12,"Highly_Urban/ Urban",0,0,39.7729632905031,0,"0",0,1,-568.151519553123,5123.01980520398,-851.642801376862,3357.7126845509,-568.151519553123,5123.01980520398
"256","0",NA,0,63,0,14,51046,"No",192050,"Yes","z_F","PhD","Doctor",18,"Private",7800,1,"Sports_Car","no",14357,3,"No",5,1,"Highly_Urban/ Urban",121.794321469036,3.45866309420798,62.2666659018937,9.57206255713643,"0",0,0,337.344136487396,6096.6964086007,-28.2620159259823,5323.16167795603,337.344136487396,6096.6964086007
"257","0",NA,0,47,0,10,51778,"No",177502,"Yes","M","z_High_School","Clerical",8,"Private",9640,10,"Pickup","no",0,0,"No",1,8,"Highly_Urban/ Urban",122.564967707252,3.43098430656827,68.6529988671832,0,"0",0,0,-323.553227371326,4536.17408649983,-83.7141087138971,5335.15100233778,-323.553227371326,4536.17408649983
"258","0",NA,0,44,0,12,46781,"No",0,"z_No","z_F","Bachelors","Professional",29,"Private",17960,11,"z_SUV","no",6545,1,"No",5,15,"Highly_Urban/ Urban",117.1765721159,0,91.460847048438,8.78660945506113,"0",0,0,108.371033888811,6163.49452140856,198.99317652408,6061.21053905506,108.371033888811,6163.49452140856
"259","1",NA,1,54,1,0,0,"No",0,"Yes","z_F","Bachelors","Student",37,"Private",10600,1,"Sports_Car","no",5493,3,"No",1,8,"Highly_Urban/ Urban",0,0,71.7242480576001,8.61141186665522,"1",1,1,5241.65167339697,4367.91469742307,5123.27536743087,4123.71842110049,5241.65167339697,4367.91469742307
"260","0",NA,1,43,3,11,28021,"Yes",0,"z_No","M","z_High_School","Clerical",31,"Private",16010,4,"Minivan","no",0,0,"No",1,9,"z_Highly_Rural/ Rural",93.3759961869812,0,86.74099588106,0,"0",0,0,175.650257587239,6277.91240942714,175.606432774922,6282.35648770455,175.650257587239,6277.91240942714
"261","0",NA,0,49,0,11,23711,"No",0,"z_No","z_F","z_High_School","Clerical",25,"Private",8770,7,"Sports_Car","no",0,0,"No",0,1,"z_Highly_Rural/ Rural",86.7167100216001,0,65.7238222670497,0,"0",0,0,-234.297142541427,4876.15380613633,-192.393243699616,5044.09358892012,-234.297142541427,4876.15380613633
"262","0",NA,0,39,0,13,49194,"No",126703,"Yes","M","z_High_School","Manager",34,"Commercial",24060,10,"Panel_Truck","yes",0,0,"No",0,7,"Highly_Urban/ Urban",119.816623455077,3.31500557865586,104.65916902683,0,"0",0,0,12.7596515181462,4819.52077234572,304.08207666134,6776.45611261472,12.7596515181462,4819.52077234572
"263","0",NA,0,58,0,12,61265,"No",208445,"Yes","z_F","Masters","Lawyer",49,"Private",3230,10,"z_SUV","no",0,0,"No",2,9,"Highly_Urban/ Urban",132.048997962814,3.48768401752882,41.4707951790159,0,"0",0,0,-356.957016794118,4447.43844991949,-538.245512682782,3632.82358166173,-356.957016794118,4447.43844991949
"264","0",NA,0,41,3,15,51778,"No",177209,"Yes","z_F","z_High_School","Professional",38,"Private",19580,3,"Minivan","no",0,0,"No",3,6,"Highly_Urban/ Urban",122.564967707252,3.43040620337177,95.1756056048673,0,"0",0,0,197.870465093527,6280.31883819898,195.754158592395,6207.44970534903,197.870465093527,6280.31883819898
"265","0",NA,0,40,0,13,84506,"No",251400,"Yes","z_F","Masters","Lawyer",32,"Private",19100,6,"Minivan","no",0,0,"Yes",5,15,"Highly_Urban/ Urban",152.268890254787,3.55498078673056,94.0927978125762,0,"0",0,0,-230.849025367222,4311.71114251092,-142.716000678332,5306.97592411592,-230.849025367222,4311.71114251092
"266","0",NA,0,39,0,13,51091,"No",185506,"Yes","M","Masters","Lawyer",37,"Private",15450,1,"Minivan","no",0,0,"No",0,17,"Highly_Urban/ Urban",121.841874146442,3.44645420396867,85.3288772014345,0,"0",0,0,-3.30448138295227,5839.84947227902,-53.7597532617985,5453.38165044414,-3.30448138295227,5839.84947227902
"267","0",NA,0,43,0,12,94641,"No",299424,"Yes","z_F","Masters","Lawyer",52,"Private",21400,6,"z_SUV","no",11095,1,"No",0,19,"Highly_Urban/ Urban",160.104352661298,3.61893875995255,99.1563997143615,9.31433996199467,"0",0,0,-176.172804976122,5399.20220967137,-107.081963204802,5350.61070491413,-176.172804976122,5399.20220967137
"268","0",NA,0,51,0,17,48263,"No",200023,"Yes","z_F","z_High_School","Professional",39,"Private",24450,1,"Minivan","no",0,0,"No",0,10,"Highly_Urban/ Urban",118.806756919087,3.47304294532652,105.437853516093,0,"0",0,0,-86.5772246010818,5420.74520056214,115.709467751536,6059.42607207947,-86.5772246010818,5420.74520056214
"269","1",NA,0,39,0,14,28830,"No",0,"z_No","M","<High_School","Clerical",50,"Commercial",18930,1,"Van","yes",0,0,"Yes",5,1,"Highly_Urban/ Urban",94.560808452912,0,93.7057914324091,0,"1",1,1,6066.14460898039,6599.88971504003,6008.03514187474,6847.13845711605,6066.14460898039,6599.88971504003
"270","0",NA,0,23,5,14,11666,"No",109363,"Yes","z_F","<High_School","Clerical",26,"Private",5080,6,"Sports_Car","no",0,0,"No",4,1,"Highly_Urban/ Urban",63.3353877383306,3.26561349697731,51.0979140380844,0,"0",0,0,-81.8573415078476,5643.41229284834,-271.133834698142,4675.2033753357,-81.8573415078476,5643.41229284834
"271","1",NA,0,50,0,13,62626,"No",0,"z_No","z_F","z_High_School","z_Blue_Collar",36,"Commercial",13790,6,"z_SUV","no",0,0,"No",1,10,"Highly_Urban/ Urban",133.340574031458,0,80.9727943095507,0,"1",1,1,5569.95244471327,5205.32702310221,5660.95124107304,5356.35337463953,5569.95244471327,5205.32702310221
"272","0",NA,0,40,0,14,93249,"No",293000,"z_No","z_F","Masters","Lawyer",35,"Private",27270,7,"Minivan","no",0,0,"No",0,14,"Highly_Urban/ Urban",159.056848462586,3.61094187160311,110.879395253312,0,"0",0,0,141.497855532313,6453.17450426789,341.547536712155,7053.27852954529,141.497855532313,6453.17450426789
"273","0",NA,0,45,0,14,49116,"No",213351,"z_No","z_F","z_High_School","Clerical",41,"Private",18510,6,"z_SUV","no",0,0,"No",0,1,"Highly_Urban/ Urban",119.732426737791,3.49596968188284,92.7415519244531,0,"0",0,0,173.351323067376,6597.43041649957,325.183571739463,6931.4217843972,173.351323067376,6597.43041649957
"274","1",NA,0,30,2,14,51778,"Yes",0,"z_No","M","Masters","",52,"Commercial",19340,6,"Van","yes",32990,2,"Yes",0,17,"Highly_Urban/ Urban",122.564967707252,0,94.6360124126778,10.403990075979,"1",1,1,5768.853343818,6369.41810560453,5560.35908064348,5405.13786206403,5768.853343818,6369.41810560453
"275","0",NA,0,54,0,10,46624,"No",212273,"z_No","M","Masters","Lawyer",40,"Private",18990,13,"Van","no",0,0,"No",0,13,"Highly_Urban/ Urban",117.002198367232,3.49416384210837,93.8425950130594,0,"0",0,0,535.167510012114,7679.62211207016,344.829806381126,6977.95507894857,535.167510012114,7679.62211207016
"276","0",NA,0,53,0,12,116419,"No",356989,"z_No","M","PhD","",5,"Commercial",27300,4,"Panel_Truck","no",1404,2,"No",4,12,"Highly_Urban/ Urban",175.488463696336,3.68443409987002,110.935611155493,7.24779258176785,"0",0,0,980.342998352814,9664.16701948887,709.895404627335,8318.94533452871,980.342998352814,9664.16701948887
"277","1",NA,2,45,3,17,51778,"Yes",0,"z_No","z_F","Masters","Lawyer",64,"Private",19550,10,"z_SUV","no",0,0,"No",5,14,"Highly_Urban/ Urban",122.564967707252,0,95.1083521537598,0,"1",1,1,6308.32983905086,7387.73588727941,5984.54894593725,6269.70899909006,6308.32983905086,7387.73588727941
"278","0",NA,0,29,1,14,15936,"No",158840,"Yes","z_F","<High_School","Student",28,"Private",29510,4,"Pickup","no",6111,2,"No",0,1,"Highly_Urban/ Urban",72.7200283021188,3.3923285513453,114.988869844551,8.71800933084636,"0",0,0,101.62407480043,6561.49784960038,312.04206806797,6921.91547117928,101.62407480043,6561.49784960038
"279","0",NA,0,29,2,14,45299,"No",148600,"Yes","z_F","z_High_School","z_Blue_Collar",11,"Commercial",21330,4,"z_SUV","no",0,0,"No",0,1,"Highly_Urban/ Urban",115.517360338066,3.36934838448648,99.006745391934,0,"0",0,0,151.468842802911,6729.80134755932,153.24092868898,6232.45834925329,151.468842802911,6729.80134755932
"280","0",NA,0,48,0,12,49711,"No",0,"z_No","z_F","z_High_School","Professional",5,"Private",11270,7,"z_SUV","no",0,0,"No",0,7,"Highly_Urban/ Urban",120.372826200747,0,73.7797068485947,0,"0",0,0,-224.004015034416,5215.40883241007,-160.345056180607,5075.74342889765,-224.004015034416,5215.40883241007
"281","0",NA,0,45,1,12,212914,"Yes",553525,"z_No","M","PhD","Doctor",24,"Private",14830,1,"Minivan","yes",25614,2,"Yes",4,20,"Highly_Urban/ Urban",229.294938984398,3.85300877896783,83.7328880130111,10.1509333963733,"0",0,0,-361.661603396281,3967.99625751943,-185.663249969682,6102.56204967522,-361.661603396281,3967.99625751943
"282","0",NA,0,57,0,11,114830,"No",0,"z_No","M","PhD","",26,"Commercial",26900,4,"Panel_Truck","no",28321,2,"No",0,13,"Highly_Urban/ Urban",174.423311147169,0,110.183306517521,10.251394166783,"0",0,0,737.985328049565,9258.7869207183,298.38319985811,6948.43869096886,737.985328049565,9258.7869207183
"283","0",NA,0,35,1,12,15234,"No",115903,"Yes","z_F","<High_School","Clerical",6,"Private",6520,20,"Sports_Car","no",7535,2,"No",5,4,"Highly_Urban/ Urban",71.2831003483015,3.28501727003863,57.3281783107571,8.9274468162562,"0",0,0,-256.599683334128,4712.47263875677,-171.398394677847,4918.61814438253,-256.599683334128,4712.47263875677
"284","0",NA,0,34,0,9,31052,"No",116137,"Yes","z_F","z_High_School","Clerical",63,"Private",13700,5,"z_SUV","no",0,0,"No",2,7,"Highly_Urban/ Urban",97.7227506626689,3.28569314389128,80.7287413597123,0,"0",0,0,-222.990885174239,4746.26530016574,-54.2180945377056,5376.90943473964,-222.990885174239,4746.26530016574
"285","0",NA,0,50,0,10.3790913531998,0,"No",90196,"Yes","z_F","Bachelors","Student",31,"Commercial",6500,13,"z_SUV","no",9098,1,"No",2,7,"Highly_Urban/ Urban",0,3.20205732291164,57.2470428120587,9.11591979635669,"0",0,0,-484.932601228169,4401.07645285507,-551.336151873279,4353.51349304245,-484.932601228169,4401.07645285507
"286","0",NA,1,57,1,14,41645,"No",160772,"Yes","M","z_High_School","Professional",23,"Commercial",7200,4,"Pickup","yes",5040,2,"No",0,5,"Highly_Urban/ Urban",111.292615727946,3.3965144163198,60.0109194565892,8.52535975408263,"0",0,1,-230.124062106885,5170.93599527657,-199.58228325225,4985.27073087081,-230.124062106885,5170.93599527657
"287","0",NA,0,54,0,13,77864,"No",299542,"Yes","M","Bachelors","z_Blue_Collar",72,"Commercial",26930,1,"Minivan","yes",0,0,"No",0,13,"z_Highly_Rural/ Rural",146.846014067022,3.61908420534599,110.239937647287,0,"0",0,0,285.146588130557,6782.3752896617,289.754834461819,6765.56207556,285.146588130557,6782.3752896617
"288","0",NA,0,65,0,15,22481,"No",127617,"Yes","z_F","z_High_School","Clerical",14,"Private",11340,9,"Sports_Car","no",33075,1,"Yes",0,1,"Highly_Urban/ Urban",84.69432715209,3.31743689346102,73.9906117658646,10.4065632228421,"0",0,0,-369.18707203147,4856.83344288443,-457.257774024093,4481.65400594006,-369.18707203147,4856.83344288443
"289","1",NA,0,44,0,11,62346,"No",0,"z_No","M","Masters","Professional",42,"Private",5900,1,"Pickup","yes",0,0,"Yes",0,18,"Highly_Urban/ Urban",133.076143806089,0,54.7473090316058,0,"1",1,1,5034.94966892087,3773.14665601436,5065.49496854691,3644.10061099692,5034.94966892087,3773.14665601436
"290","1",NA,0,52,0,11,81849,"No",273961,"Yes","z_F","z_High_School","z_Blue_Collar",56,"Commercial",6700,1,"z_SUV","no",4235,3,"No",6,1,"Highly_Urban/ Urban",150.129115644298,3.58628047505207,58.0524407714467,8.3513747067213,"1",1,1,5639.05777279182,5178.76245370382,5687.44492355452,5298.46632202166,5639.05777279182,5178.76245370382
"291","0",NA,1,62,1,2,54776,"No",237217,"Yes","z_F","Masters","Lawyer",16,"Private",15770,4,"Sports_Car","no",11035,1,"No",6,14,"Highly_Urban/ Urban",125.659552706486,3.53398638928465,86.1391160215782,9.30891793533718,"0",0,0,504.425576336522,7188.54083977223,138.059701479261,5811.59857786479,504.425576336522,7188.54083977223
"292","0",NA,0,46,0,9,19814,"No",0,"Yes","M","z_High_School","Student",14,"Private",7310,7,"Pickup","yes",0,0,"No",0,1,"Highly_Urban/ Urban",80.0863805176772,0,60.431852959744,0,"0",0,0,-402.110765432003,4449.76870649276,-337.966096867011,4503.12512318251,-402.110765432003,4449.76870649276
"293","0",NA,0,38,1,0,0,"No",0,"Yes","z_F","<High_School","Student",17,"Private",5850,6,"z_SUV","no",5090,1,"No",6,8,"z_Highly_Rural/ Rural",0,0,54.5329327298626,8.53522955390234,"0",0,0,-607.645198702458,3538.26326045317,-557.719609542348,4033.22461137121,-607.645198702458,3538.26326045317
"294","0",NA,0,38,0,4,22036,"No",158037,"Yes","M","z_High_School","Clerical",32,"Commercial",7500,6,"Pickup","yes",9416,1,"No",2,8.18339960238569,"Highly_Urban/ Urban",83.9475091172975,3.39057531049616,61.1509548003479,9.15027184551006,"0",0,1,-443.62874875363,4333.70514972725,-145.270842300811,5124.94550051811,-443.62874875363,4333.70514972725
"295","0",NA,2,44,2,13,155897,"Yes",398191,"z_No","z_F","Masters","Lawyer",84,"Private",33800,4,"Minivan","no",0,0,"No",1,12,"z_Highly_Rural/ Rural",199.722561220824,3.72571239677416,122.41386178681,0,"0",0,0,418.353259232314,7048.61453152274,464.116598597609,7805.04558240885,418.353259232314,7048.61453152274
"296","0",NA,1,37,1,7,17589,"No",132645,"Yes","z_F","<High_School","Clerical",51,"Private",9370,6,"z_SUV","no",0,0,"No",0,1,"Highly_Urban/ Urban",75.9699479696834,3.33053859082051,67.7597744028314,0,"0",0,0,-211.780925671903,5022.27025616842,-251.413394783274,4885.76455760785,-211.780925671903,5022.27025616842
"297","0",NA,0,57,0,12,68350,"No",222894,"Yes","M","Bachelors","z_Blue_Collar",15,"Commercial",18700,8,"Van","no",2757,1,"No",1,11,"Highly_Urban/ Urban",138.608276651531,3.51160803891644,93.179200679468,7.92226105835325,"0",0,0,230.443769701135,6445.47301535972,165.596497080568,6245.93526097682,230.443769701135,6445.47301535972
